0.4240549828178694,0.032989690721649485,0.010996563573883162,0.005498281786941581,0.12096219931271478,0.10309278350515463,0.0,0.005498281786941581,0.29690721649484536
0.27808676307007785,0.03225806451612903,0.02314884406096865,0.06250187896461533,0.0967741935483871,0.13236929922135707,0.0,0.025583982202447165,0.3492769744160178
0.045454545454545456,0.0,0.11636363636363635,0.24727272727272728,0.03409090909090909,0.1590909090909091,0.0,0.0,0.3977272727272727
0.09224318658280922,0.025157232704402517,0.14538784067085953,0.1606918238993711,0.016771488469601678,0.12368972746331237,0.0,0.027253668763102725,0.4088050314465409
0.07331975560081466,0.06109979633401222,0.1395924181275224,0.15979658390913748,0.020366598778004074,0.14867617107942974,0.0,0.03054989816700611,0.3665987780040733
0.3112449799196787,0.07228915662650602,0.012048192771084338,0.008032128514056224,0.09437751004016064,0.12650602409638553,0.0,0.018072289156626505,0.357429718875502
0.10201834862385321,0.03547400611620795,0.07309909211446879,0.24274188647880338,0.047828746177370034,0.11314984709480122,0.0012232415902140672,0.025198776758409785,0.35926605504587156
0.08552631578947369,0.06578947368421052,0.11816135734072021,0.3094702216066482,0.019736842105263157,0.07894736842105263,0.0,0.0,0.3223684210526316
0.7200992555831266,0.020843672456575684,0.0,0.0,0.0,0.07791563275434243,0.030272952853598014,0.0,0.15086848635235733
0.5753424657534246,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0821917808219178,0.0,0.0,0.2876712328767123
0.2742340532395781,0.04369663485685585,0.051839927874882945,0.11089236745409747,0.004018081366147665,0.12656956303365144,0.020090406830738324,0.020090406830738324,0.34856855851330987
0.08627450980392157,0.03431372549019608,0.1120471367354889,0.1771685495390209,0.052941176470588235,0.14215686274509803,0.0,0.022549019607843137,0.37254901960784315
0.5720823798627003,0.02288329519450801,0.004576659038901602,0.009153318077803204,0.0,0.09839816933638444,0.02288329519450801,0.011441647597254004,0.2585812356979405
0.0,0.0379746835443038,0.07081575246132207,0.37644163150492266,0.012658227848101266,0.11814345991561181,0.0,0.008438818565400843,0.3755274261603376
0.41346153846153844,0.0,0.0,0.0,0.0,0.17307692307692307,0.0,0.019230769230769232,0.3942307692307692
0.0,0.07734806629834254,0.10162122996105423,0.26301965401684635,0.0718232044198895,0.08287292817679558,0.0,0.011049723756906077,0.39226519337016574
0.028735632183908046,0.06321839080459771,0.12454966546577455,0.2547606793618117,0.08045977011494253,0.08045977011494253,0.0,0.022988505747126436,0.3448275862068966
0.025936599423631124,0.06340057636887608,0.11384337070615705,0.2665600875070994,0.07204610951008646,0.08069164265129683,0.0,0.023054755043227664,0.35446685878962536
0.0,0.06358381502890173,0.10244553134726546,0.26749666518452647,0.06358381502890173,0.09826589595375723,0.0,0.011560693641618497,0.3930635838150289
0.05714285714285714,0.06285714285714286,0.12190476190476192,0.2438095238095238,0.08,0.06285714285714286,0.0,0.022857142857142857,0.3485714285714286
0.0,0.08092485549132948,0.09420403062021555,0.2930792063740041,0.09826589595375723,0.08670520231213873,0.0,0.023121387283236993,0.3236994219653179
0.3920792079207921,0.047524752475247525,0.007920792079207921,0.015841584158415842,0.16237623762376238,0.08712871287128712,0.019801980198019802,0.015841584158415842,0.2514851485148515
0.3357664233576642,0.13138686131386862,0.0,0.0,0.18248175182481752,0.0948905109489051,0.0,0.0,0.25547445255474455
0.2548262548262548,0.03474903474903475,0.06446706446706446,0.15947115947115947,0.03861003861003861,0.08108108108108109,0.0,0.023166023166023165,0.3436293436293436
0.05416666666666667,0.05416666666666667,0.13234374999999998,0.18848958333333335,0.020833333333333332,0.17083333333333334,0.0,0.03333333333333333,0.3458333333333333
0.2633390705679862,0.07228915662650602,0.0402065404475043,0.08543889845094664,0.06712564543889846,0.12220309810671257,0.008605851979345954,0.04130808950086059,0.29948364888123924
0.4374240583232078,0.046172539489671933,0.04284970367247749,0.034914573362759445,0.07533414337788578,0.0959902794653706,0.02551640340218712,0.004860267314702308,0.23693803159173754
0.3470790378006873,0.08247422680412371,0.01348136399682791,0.04493787998942639,0.12714776632302405,0.0859106529209622,0.03436426116838488,0.010309278350515464,0.2542955326460481
0.6695652173913044,0.0782608695652174,0.0,0.0,0.0,0.0817391304347826,0.02608695652173913,0.0,0.1443478260869565
0.6861063464837049,0.030874785591766724,0.0,0.0,0.0,0.09433962264150944,0.008576329331046312,0.0,0.18010291595197256
0.039423805913570885,0.03184230477634572,0.10851288219872005,0.3077115302349418,0.03411675511751327,0.10386656557998483,0.0,0.018953752843062926,0.3555724033358605
